Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
50:C7:BF:2A:83:B3,31/70,-74.6667,"GRINGO",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
68:FF:7B:98:0D:F7,38/70,-74.6667,"TP-Link_0DF7",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
C0:06:C3:1A:2F:33,24/70,-86,"WrocZakladowa2",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
68:FF:7B:26:03:DA,47/70,-64,"freak",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
80:2A:A8:BE:F1:E2,21/70,-89,"PROMENADY_IIVD",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
10:5A:F7:AF:8D:48,23/70,-87,"Bunkier ale ten gorszy",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
B0:4E:26:9C:FB:A1,29/70,-81,"GRINGO 5G",2.427,4,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
2C:4D:54:70:BE:60,20/70,-90,"Kapusta i rozpusta",2.442,7,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
10:27:F5:61:7F:74,26/70,-84,"SkyNet!",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
6E:FF:7B:26:03:DB,27/70,-83,"",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
1C:87:2C:CC:F6:34,22/70,-87.3333,"ASUS 11Y",2.427,4,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
FC:87:43:C0:56:AC,23/70,-86.3333,"Orange-56AA",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
10:5A:F7:AF:8D:4C,22/70,-88.6667,"Bunkier",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
F4:91:1E:C4:58:7D,28/70,-82,"1ec4587d",2.412,1,[ 1 2 5.5 6 9 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
B0:BB:E5:C2:35:4C,27/70,-83,"Kitkoland",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
6E:FF:7B:26:03:DA,35/70,-73,"",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
D0:21:F9:B9:37:11,24/70,-86,"WCO",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
20:83:F8:4F:05:D8,23/70,-87,"NETIASPOT-2.4GHz-4F05D4",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
6C:BA:B8:49:58:40,30/70,-80,"Orange_5840",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
F4:28:53:7D:D7:04,33/70,-77,"Korbank-DD704",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
74:DA:88:A3:35:AB,22/70,-88,"Bookworms",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
FA:8F:CA:93:7F:2C,25/70,-85,"",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
36:2C:94:C0:76:9E,27/70,-83,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
3C:33:00:35:51:F0,26/70,-84," Korbox - 063355e4d194",2.462,11,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
48:8F:5A:57:22:08,23/70,-87,"SRLK-5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
90:5C:44:72:56:D9,21/70,-89,"Dom_Kitkow",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
34:2C:C4:33:1B:8C,22/70,-88,"UPC9995925",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
5C:C3:07:29:10:32,22/70,-88,"WLAN1-5G-H81J49",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
20:83:F8:49:5F:D8,25/70,-85,"NETIASPOT-5GHz-495FD0",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
20:83:F8:49:5F:D4,31/70,-79,"NETIASPOT-2.4GHz-495FD0",2.462,11,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
B0:BB:E5:C2:35:51,29/70,-83.3333,"Kitkoland",5.56,112,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
8C:5B:F0:66:16:78,20/70,-90,"UPC506256156",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
B0:4E:26:9C:FB:A2,24/70,-86,"GRINGO 5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
F4:8C:EB:A7:A6:0B,24/70,-86,"Internety Szybkie",5.6,120,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
8C:5B:F0:6E:40:73,22/70,-88,"UPC505562241",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
60:E3:27:B2:FB:CC,33/70,-77,"TP-LINK_FBCC",2.442,7,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
AE:E2:D3:FB:1E:87,26/70,-82.6667,"DIRECT-87-HP DeskJet 5000 series",2.472,13,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
7C:8B:CA:75:ED:8C,28/70,-82,"TP-LINK_ED8D",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
8C:5B:F0:9F:EE:68,23/70,-87,"UPC502808254",5.52,104,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1301,17.0426
FC:87:43:C0:56:AA,35/70,-75,"Orange-56AA",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
36:2C:94:E7:FE:89,25/70,-85,"Wi-Free #InternetUPCNajszybszy",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
24:F2:7F:71:A5:40,26/70,-84,"17230h",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
F6:8C:EB:B7:A6:0B,33/70,-77,"Internety Wolne",2.472,13,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
36:2C:94:E7:50:60,28/70,-81,"Wi-Free #InternetUPCNajszybszy",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
00:12:2A:50:67:68,25/70,-85,"NETIASPOT-506760",2.442,7,[ 1 2 5.5 11 11 ],Mb,s;,51.1301,17.0426
8C:5B:F0:66:16:77,31/70,-79,"UPC246256156",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
E0:B9:4D:95:71:BC,24/70,-86,"Korbox - 142a5de6a8d6",2.412,1,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1301,17.0426
34:2C:C4:E7:50:60,27/70,-83,"UPC1024805",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1301,17.0426
24:F2:7F:71:41:C0,22/70,-87.5,"17230h",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
24:F2:7F:71:41:C1,23/70,-86,"wifi380A",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
24:F2:7F:71:41:C2,21/70,-87.5,"iPad",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1301,17.0426
