Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
98:42:65:D0:C7:D5,22/70,-87.3333,"T-Mobile_Swiatlowod_5GHz_C7D0",5.3,60,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
50:96:7C:92:B4:13,27/70,-83,"Korbox - c4473cae9c6d",2.437,6,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1306,17.0431
34:2C:C4:B4:8A:8A,31/70,-79,"UPC7944238",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
A8:5E:45:94:0F:A4,21/70,-89,"HomeOnly_5G",5.54,108,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
84:A1:D1:D5:17:F5,25/70,-85.6667,"FunBox3-17F0",5.56,112,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
34:2C:C4:29:80:73,31/70,-78.6667,"UPC2337714",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
6C:BA:B8:48:B9:60,27/70,-83,"Orange_Swiatlowod_B960",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1306,17.0431
72:AC:B9:C1:A7:D8,32/70,-78,"",2.442,7,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1306,17.0431
84:A1:D1:C8:E3:D5,26/70,-84,"Orange_Swiatlowod_E3D0",5.54,108,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
20:83:F8:10:9F:80,23/70,-87,"NETIASPOT-5GHz-109F78",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
34:0A:33:B1:15:0C,22/70,-88,"dlink-150A",5.24,48,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
AC:22:05:51:8A:47,25/70,-85,"UPC582CC89",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
90:5C:44:72:56:C9,27/70,-83,"Dom_Kitkow",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
44:AD:B1:9F:89:14,25/70,-85,"T-Mobile_2.4GHz_9F890E",2.412,1,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1306,17.0431
04:D9:F5:A5:B8:A8,27/70,-83,"ASUS",2.472,13,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
80:2A:A8:7E:A6:B4,24/70,-86,"bestnet3-wf-airmax.pl-717170530",5.7,140,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
AC:22:05:61:B8:8F,26/70,-84,"UPCFEADFD4",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
54:B1:21:53:6C:5E,21/70,-88.3333,"WLAN1-5G-Y6M78H",5.56,112,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
6A:02:98:09:0E:E4,29/70,-81,"Wi-Free #InternetUPCNajszybszy",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
34:2C:C4:D8:55:78,30/70,-79.3333,"UPC8618176",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
6A:36:C9:90:DA:E3,20/70,-90,"Fasolkowo5G-Guest",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
08:7E:64:2E:38:1F,20/70,-87.6667,"5G-Vectra-WiFi-2E3818",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
90:5C:44:98:D8:5C,31/70,-79,"UPC4785A9E",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
34:2C:C4:73:25:F8,30/70,-80,"UPC4258472",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
68:FF:7B:25:F9:1B,28/70,-82,"freak",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
8C:5B:F0:66:16:78,20/70,-88,"UPC506256156",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
34:2C:C4:C6:B2:08,27/70,-83,"UPC4320641",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
E8:48:B8:42:42:72,23/70,-87,"beamek_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
8C:DE:F9:75:70:73,26/70,-84,"Kardashians",2.442,7,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
D4:F8:29:8D:16:00,32/70,-78,"KAER_MORHEN",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1306,17.0431
84:A1:D1:C6:ED:A0,29/70,-81,"Orange_Swiatlowod_EDA0",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1306,17.0431
84:A1:D1:D1:FC:B0,33/70,-77,"Orange_Swiatlowod_FCB0",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1306,17.0431
68:02:B8:09:0E:E4,29/70,-81,"UPC4850464",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
74:AC:B9:C1:A7:D8,34/70,-77.6667,"Xiaomi_E225",2.442,7,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1306,17.0431
08:7E:64:2E:38:1D,24/70,-86,"2.4G-Vectra-WiFi-2E3818",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1306,17.0431
36:2C:94:D8:55:88,30/70,-80,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
84:A1:D1:C6:ED:A5,31/70,-79,"Orange_Swiatlowod_EDA0",5.56,112,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
08:36:C9:90:DA:E2,22/70,-88,"Fasolkowo5G",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
36:2C:94:E8:73:37,30/70,-80,"Wi-Free #InternetUPCNajszybszy",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
2C:05:47:03:7D:F3,35/70,-75.6667,"70mai_M300_7df3",2.437,6,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1306,17.0431
20:83:F8:12:7F:A8,22/70,-88,"NETIASPOT-5GHz-127FA0",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
D4:5D:64:86:98:48,27/70,-84,"ASUS_48_2G",2.457,10,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
00:12:2A:B1:88:F8,24/70,-87,"NETIASPOT-B188F0",2.472,13,[ 1 2 5.5 11 11 ],Mb,s;,51.1306,17.0431
34:2C:C4:C4:3D:A1,26/70,-84,"UPC8021556",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
34:2C:C4:E8:73:37,30/70,-80,"UPC9203683",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
36:2C:94:4D:18:0F,28/70,-82,"Wi-Free #InternetUPCNajszybszy",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
92:5C:14:72:56:D9,32/70,-78,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1306,17.0431
68:02:B8:8E:8B:67,28/70,-82,"UPC5412521",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
34:2C:C4:C0:76:80,25/70,-85,"UPC5316311",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
44:AD:B1:9F:89:15,22/70,-88,"T-Mobile_5GHz_9F890E",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
16:27:F5:61:7F:73,20/70,-90,"",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
80:F5:03:A6:BB:A4,23/70,-87,"UPC504574489",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
6C:BA:B8:48:B9:65,20/70,-90,"Orange_Swiatlowod_B960",5.28,56,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1306,17.0431
