Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
20:83:F8:4A:28:00,32/70,-78,"NETIASPOT-5GHz-4A27F8",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
14:4D:67:0A:F1:64,33/70,-77,"Korbank-2.4G-144D670AF160",2.412,1,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1299,17.0416
BC:E9:2F:4A:AD:BF,27/70,-85,"DIRECT-BD-HP DeskJet 2700 series",2.447,8,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
5A:AC:C0:80:2C:83,27/70,-83,"pralniaspeed",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
68:02:B8:90:9E:EB,30/70,-80,"UPC7422018",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
6A:02:98:90:9E:EB,33/70,-77,"Wi-Free #InternetUPCNajszybszy",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
24:7F:20:5C:3D:B3,27/70,-83,"FunBox2-3DB3",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
84:16:F9:BB:10:31,22/70,-88,"OficjalnaSiecJezusaChrystusa",2.427,4,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
08:7E:64:2E:23:25,31/70,-79,"Vectra-WiFi-2E2320",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
20:83:F8:4A:27:FC,29/70,-81,"NETIASPOT-2.4GHz-4A27F8",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
AC:22:05:C7:DB:46,22/70,-88,"UPC9BAF31C",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
00:12:2A:9F:51:B8,36/70,-73.3333,"NETIASPOT-9F51B0",2.457,10,[ 1 2 5.5 11 11 ],Mb,s;,51.1299,17.0416
A0:EC:F9:AC:73:48,22/70,-88,"E.Leclerc Free WiFi",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],NoInfo,NoInfo,51.1299,17.0416
A8:63:7D:94:1B:F9,43/70,-65.6667,"dlink-1BF8",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
3C:84:6A:1B:01:41,28/70,-84.5,"Midki",5.24,48,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
84:16:F9:BB:10:30,27/70,-83,"OficjalnaSie\xC4\x87Lucyfera",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
34:BA:9A:39:19:90,36/70,-75.6667,"Internet_Domowy_391990",2.457,10,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
18:E8:29:36:99:20,21/70,-89,"bestnet2-wko-airmax.pl-717170530",5.58,116,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
6C:60:EB:87:82:40,31/70,-79,"Korbank-internet-c4f5 5GHz",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
18:D6:C7:BB:B0:B2,23/70,-87,"TP-LINK_B0B3_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
1A:D6:C7:B8:B0:B2,22/70,-88,"Torcik_Cafe_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
68:FF:7B:25:F9:1B,19/70,-91,"freak",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
78:98:E8:59:24:F6,27/70,-83,"dlink-24F5",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
88:AC:C0:80:2C:81,28/70,-82,"ZyXEL802C80",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
78:98:E8:59:05:3E,30/70,-78.1667,"dlink-053D",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
A4:9B:4F:85:CA:E9,20/70,-88,"PLAY INTERNET 4G LTE-CAE9",2.442,7,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1299,17.0416
34:2C:C4:48:67:01,23/70,-87,"UPC5488775",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
36:2C:94:48:67:01,25/70,-85,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
04:D4:C4:C2:3E:44,25/70,-86.3333,"Wazlizka 1",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
E8:D2:FF:F0:3E:C0,21/70,-89,"Orange_Swiatlowod_3EC0",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
A8:63:7D:94:1B:FA,25/70,-85.5,"dlink-1BF8",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
B0:AA:77:F0:EA:68,29/70,-82.3333,"E.Leclerc Free WiFi",2.462,11,[ 1 2 5.5 11 18 6 9 12 48 ],NoInfo,NoInfo,51.1299,17.0416
78:98:E8:59:05:3F,21/70,-87.8333,"dlink-053D",5.24,48,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
88:10:8F:11:26:0A,21/70,-85.6667,"SPH",2.427,4,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
D4:F8:29:8E:39:40,24/70,-86,"Orange_Swiatlowod_3940",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
94:0E:6B:F4:E3:B2,23/70,-87,"T-Mobile-B529-E3B2",2.427,4,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
D4:6E:0E:F5:E3:36,25/70,-85.5,"TP-LINK_E336",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1299,17.0416
36:2C:94:36:FA:43,27/70,-83.6667,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1299,17.0416
34:2C:C4:E7:50:A7,24/70,-86,"UPC1024805",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
6C:21:A2:DC:0D:F6,30/70,-82.8,"MiVue_0d:f6",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
C4:6E:7B:A1:2A:8E,37/70,-77,"70mai_d01_2A8E",2.422,3,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1299,17.0416
24:F2:7F:71:A5:40,19/70,-91,"17230h",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1299,17.0416
80:2A:A8:7E:A6:B4,21/70,-89,"bestnet3-wf-airmax.pl-717170530",5.7,140,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
90:5C:44:C9:F7:63,28/70,-84,"UPC8569A93",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
04:D4:C4:C2:3E:40,25/70,-85,"Wazlizka 1",2.462,11,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1299,17.0416
B0:AA:77:F0:E9:E8,19/70,-91,"E.Leclerc Free WiFi",2.452,9,[ 1 2 5.5 11 18 6 9 12 48 ],NoInfo,NoInfo,51.1299,17.0416
68:FF:7B:E4:06:02,22/70,-88,"TP-Link_0604_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
60:32:B1:16:73:1A,21/70,-89,"TP-Link_731B_5G",5.24,48,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
AE:F8:CC:89:16:1E,24/70,-86,"Wi-Free #InternetUPCNajszybszy",2.437,6,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1299,17.0416
