Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
16:27:F5:61:7F:74,20/70,-87,"",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1304,17.0429
20:83:F8:4B:51:E0,29/70,-81,"NETIASPOT-2.4GHz-4B51DC",2.462,11,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
A0:63:91:08:43:72,24/70,-86,"thirtydoorkey",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
D2:21:F9:A7:FB:8A,24/70,-86,"WCO_FREE",5.745,149,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
04:D9:F5:A5:B8:A8,24/70,-86,"ASUS",2.472,13,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
34:2C:C4:C0:76:9E,31/70,-79,"UPC5316311",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
9C:9D:7E:85:9E:73,26/70,-84,"Eksperymentalny maszt 5G",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
08:26:97:CD:44:DF,25/70,-85,"ZyXELCD44DE",2.427,4,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
50:FF:20:34:DB:45,24/70,-86,"Kissa 2.4G",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
C4:E9:84:F9:40:D6,37/70,-74.6667,"2156277005969",2.462,11,[ 1 2 5.5 11 6 24 36 48 54 ],NoInfo,NoInfo,51.1304,17.0429
34:2C:C4:D8:EC:D6,26/70,-84,"UPC9374919",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
24:F2:7F:71:A5:40,26/70,-83,"17230h",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
24:F2:7F:71:A5:41,23/70,-85,"wifi380A",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
24:F2:7F:71:A5:42,24/70,-85,"iPad",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
34:2C:C4:E7:7F:AF,25/70,-85,"FORZA LAZIO!5GHz",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
9C:9D:7E:85:9E:74,20/70,-90,"Analny Bandyta 5G_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
36:2C:94:E8:73:37,25/70,-85,"Wi-Free #InternetUPCNajszybszy",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
00:9A:CD:6B:F1:6E,31/70,-80,"HUAWEI-B315-F16E",2.422,3,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
36:2C:94:C4:3D:85,28/70,-82,"Wi-Free #InternetUPCNajszybszy",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
F4:28:53:7D:D7:04,30/70,-79.3333,"Korbank-DD704",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
D4:5D:64:86:98:48,31/70,-80,"ASUS_48_2G",2.457,10,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
18:E8:29:36:99:20,26/70,-84,"bestnet2-wko-airmax.pl-717170530",5.58,116,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
D4:F8:29:8D:16:00,31/70,-79,"KAER_MORHEN",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
CA:2C:4F:95:9C:E7,20/70,-90,"HiSmart-01-ca2c4f959ce7",2.422,3,[ 1 2 5.5 11 6 24 36 48 54 ],NoInfo,NoInfo,51.1304,17.0429
8C:5B:F0:66:16:78,24/70,-83.6667,"UPC506256156",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
A8:6A:BB:60:79:A5,24/70,-86,"Orange_Swiatlowod_79A0",5.54,108,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
34:2C:C4:E8:A4:DB,26/70,-84,"UPC5615390",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
90:5C:44:98:D8:2E,27/70,-83,"UPC4785A9E",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
34:2C:C4:D8:EC:C8,25/70,-85,"UPC9374919",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
34:2C:C4:E8:73:37,32/70,-78,"UPC9203683",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
74:AC:B9:C1:A7:D8,23/70,-87,"Xiaomi_E225",2.442,7,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1304,17.0429
D4:5D:64:86:98:4C,27/70,-85,"ASUS_48_5G",5.28,56,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
80:F5:03:A6:BB:A4,26/70,-84,"UPC504574489",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
34:2C:C4:C4:3D:85,32/70,-80.5,"UPC8021556",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
34:2C:C4:D8:55:88,24/70,-83,"UPC8618176",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
10:27:F5:61:7F:73,21/70,-89,"SkyNet!",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
84:A1:D1:D1:FC:B0,27/70,-83,"Orange_Swiatlowod_FCB0",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
34:2C:C4:35:CA:60,25/70,-85,"UPC9422053",2.437,6,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.1304,17.0429
E0:63:DA:BB:E3:AB,23/70,-87,"VenoMedica",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
E6:63:DA:BB:E3:AB,25/70,-85,"VenoMedicaGosc",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
3C:84:6A:1B:01:42,21/70,-89,"Midki",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.1304,17.0429
8C:5B:F0:66:16:77,32/70,-78,"UPC246256156",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.1304,17.0429
AE:F8:CC:03:20:9A,25/70,-85,"Wi-Free #InternetUPCNajszybszy",2.462,11,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.1304,17.0429
