Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
10:5A:F7:AB:DE:EC,23/70,-87,"NETIASPOT-2.4GHz-ABDEE9",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
34:2C:C4:E7:50:60,26/70,-84,"UPC1024805",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
9C:9D:7E:85:9E:74,23/70,-87,"Analny Bandyta 5G_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
18:E8:29:36:99:20,21/70,-89,"bestnet2-wko-airmax.pl-717170530",5.58,116,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
68:FF:7B:25:F9:1A,41/70,-72.6667,"freak",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
24:A4:3C:FE:13:88,26/70,-84,"slon-AER tel 888084818",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
22:AD:56:31:CC:E6,23/70,-87,"HotspotCCE6",2.437,6,[ 1 2 5.5 6 9 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
8C:5B:F0:6E:40:72,29/70,-81,"UPC245562241",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
74:DA:88:A3:35:AA,22/70,-88,"Bookworms",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
34:2C:C4:33:1B:C5,25/70,-85,"UPC9995925",2.462,11,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
B0:5A:DA:78:71:80,26/70,-85.3333,"DIRECT-7F-HP DeskJet 3630 series",2.472,13,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
AC:F8:CC:05:8C:85,23/70,-87,"beamek5",5.54,108,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
98:42:65:E3:B5:20,23/70,-87,"Orange_Swiatlowod_B520",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
68:FF:7B:26:03:DB,31/70,-80.6667,"freak",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
3C:84:6A:1B:01:42,25/70,-85,"Midki",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
42:84:6A:1B:01:42,24/70,-86,"",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
5C:C3:07:29:10:30,33/70,-77,"WLAN1-H81J49",2.457,10,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
50:C7:BF:2A:83:B2,35/70,-75.6667,"GRINGO 5G",5.22,44,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
68:FF:7B:E4:06:02,18/70,-92,"TP-Link_0604_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
34:2C:C4:0B:3C:60,23/70,-87,"UPC5095851",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
CC:2D:21:2C:01:31,29/70,-81,"Penthouse WiFi",2.437,6,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
FA:8F:CA:51:67:92,24/70,-86,"[AV] Samsung Soundbar Q700A.l081",2.437,6,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
B0:BE:76:5F:C6:44,26/70,-84,"Hayastan",2.417,2,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
20:83:F8:70:C2:94,27/70,-83,"NETIASPOT-2.4GHz-70C290",2.462,11,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
8C:FD:DE:AF:72:D1,22/70,-88,"Orange_Swiatlowod_72CC",5.52,104,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
68:FF:7B:98:0D:F6,27/70,-84,"TP-Link_0DF7_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
98:42:65:E3:B5:24,27/70,-83.6667,"Orange_Swiatlowod_B520",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
50:C7:BF:2A:83:B3,35/70,-77,"GRINGO",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
68:FF:7B:98:0D:F7,36/70,-78.3333,"TP-Link_0DF7",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
24:F2:7F:71:41:C1,20/70,-90,"wifi380A",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
C0:06:C3:1A:2F:33,29/70,-81,"WrocZakladowa2",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
68:FF:7B:26:03:DA,35/70,-78.6667,"freak",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
80:2A:A8:BE:F1:E2,20/70,-90,"PROMENADY_IIVD",5.26,52,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
10:5A:F7:AF:8D:48,27/70,-83,"Bunkier ale ten gorszy",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
B0:4E:26:9C:FB:A1,24/70,-85.3333,"GRINGO 5G",2.427,4,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
2C:4D:54:70:BE:60,28/70,-78.6667,"Kapusta i rozpusta",2.442,7,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
10:27:F5:61:7F:74,26/70,-84,"SkyNet!",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
6E:FF:7B:26:03:DB,27/70,-83,"",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
1C:87:2C:CC:F6:34,25/70,-85,"ASUS 11Y",2.427,4,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
FC:87:43:C0:56:AC,22/70,-88,"Orange-56AA",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
10:5A:F7:AF:8D:4C,19/70,-91,"Bunkier",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0424
F4:91:1E:C4:58:7D,26/70,-84,"1ec4587d",2.412,1,[ 1 2 5.5 6 9 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
B0:BB:E5:C2:35:4C,26/70,-84,"Kitkoland",2.437,6,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0424
6E:FF:7B:26:03:DA,38/70,-72,"",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0424
D0:21:F9:B9:37:11,24/70,-86,"WCO",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0424
