Address,Quality,SignalLevel,SSID,Frequency,Channel,BitRates,Standard,Security,Latitude,Longitude
0C:52:03:07:CF:66,39/70,-74,"AGM X3",2.437,6,[ 1 2 5.5 11 11 ],Mb,s;,51.13,17.0421
24:F2:7F:71:41:C0,19/70,-91,"17230h",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
24:F2:7F:71:41:C2,20/70,-90,"iPad",2.447,8,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
50:FF:20:34:DB:45,21/70,-89,"Kissa 2.4G",2.452,9,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0421
AC:F8:CC:89:16:0F,21/70,-89,"FantaNetwork 5G",5.56,112,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0421
B0:4E:26:9C:FB:A1,24/70,-86,"GRINGO 5G",2.427,4,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
FA:8F:CA:7E:6E:ED,22/70,-88,"",2.427,4,[ 1 2 5.5 11 6 24 36 48 54 ],NoInfo,NoInfo,51.13,17.0421
78:44:76:B9:E2:B8,27/70,-82.3333,"784476B9E2B8",2.452,9,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
78:44:76:BC:2F:5C,28/70,-82.3333,"784476BC2F5C",2.472,13,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
F4:91:1E:6A:2E:08,21/70,-89,"1e6a2e08",2.412,1,[ 1 2 5.5 6 9 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
9C:9D:7E:85:9E:73,23/70,-87,"Eksperymentalny maszt 5G",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0421
00:D0:CB:F7:4D:82,20/70,-88.6667,"FineMedia1985",2.462,11,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
68:FF:7B:25:F9:1B,21/70,-89,"freak",5.2,40,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0421
24:F2:7F:71:A5:40,21/70,-89,"17230h",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
24:F2:7F:71:A5:41,21/70,-90,"wifi380A",2.472,13,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
60:14:66:3F:C3:42,34/70,-77,"SIEC-WROCLAW",2.432,5,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
20:83:F8:70:9B:FC,22/70,-88,"NETIASPOT-2.4GHz-709BF8",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
6E:FF:7B:25:F9:1A,26/70,-84,"",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
6C:BA:B8:49:58:45,21/70,-89,"Orange_5840",5.5,100,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0421
10:5A:F7:AB:DE:EC,23/70,-87,"NETIASPOT-2.4GHz-ABDEE9",2.412,1,[ 1 2 5.5 11 18 6 9 12 48 ],802.11i,WPA2,51.13,17.0421
34:2C:C4:E7:50:60,26/70,-84,"UPC1024805",2.412,1,[ 1 2 5.5 11 9 6 12 24 48 ],802.11i,WPA2,51.13,17.0421
9C:9D:7E:85:9E:74,23/70,-87,"Analny Bandyta 5G_5G",5.18,36,[ 6 9 12 18 24 ],NoInfo,NoInfo,51.13,17.0421
68:FF:7B:25:F9:1A,28/70,-82,"freak",2.457,10,[ 1 2 5.5 11 6 24 36 48 54 ],802.11i,WPA2,51.13,17.0421
